"region","region_jpn","type","country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Dom. Marcel Lapierre","ドメーヌ・マルセル・ラピエール","2007","8400","Morgon Cuvée Marcel Lapierre","モルゴン・キュヴェ・マルセル・ラピエール","109","11","604"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jasmin","ドメーヌ・ジャスマン","1990","25000","Côte-Rôtie","コート・ロティ","110","14","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. de Vallouit","ドメーヌ・ドゥ・ヴァルイ","1998","15800","Côte-Rôtie Cuvée Spéciale les Roziers","コート・ロティ・キュヴェ・スペシャル・レ・ロジエ","111","14","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2005","13650","Saint-Joséph ","サン・ジョセフ","112","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","2005","15750","Saint-Joséph ","サン・ジョセフ","113","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. de Gachon (Pascal Perrier)","ドメーヌ・ド・ガション　（パスカル・ペリエ）","1990","17800","Saint-Joséph ","サン・ジョセフ","114","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Alain Voge","ドメーヌ・アラン・ヴォージュ","1995","14800","Cornas Vieilles Vignes","コルナス・ヴィエーユ・ヴィーニュ","115","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","1990","35000","Cornas","コルナス","116","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","2006","13650","Cornas Chaillot","コルナス・シャイヨ","117","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","1997","28000","Hermitage","エルミタージュ","118","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2000","25000","Hermitage","エルミタージュ","119","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2001","25000","Hermitage","エルミタージュ","120","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2003","29000","Hermitage","エルミタージュ","121","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Marc Sorrel","ドメーヌ・マルク・ソレル","1989","21000","Hermitage","エルミタージュ","122","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Marc Sorrel","ドメーヌ・マルク・ソレル","2001","13000","Hermitage","エルミタージュ","123","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. R.J.Dard et F.Ribo","ドメーヌ・Ｒ･ジャン・ダール・エ・フランソワ・リボ","2005","16800","Hermitage","エルミタージュ","124","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. R.J.Dard et F.Ribo","ドメーヌ・Ｒ･ジャン・ダール・エ・フランソワ・リボ","2005","8400","les Batis Crozes-Hermitage","レ・バティ・クローズ・エルミタージュ","125","14","7"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2000","16000","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","126","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2001","17200","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","127","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Rayas","シャトー・ライヤス","2006","31500","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","128","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Clos de Papes","クロ・デ・パプ","2003","14800","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","129","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. André Brunel","ドメーヌ・アンドレ・ブルネル","2000","26800","Châteauneuf-du-Pape Cuvée Centenaire","シャトーヌッフ・デュ・パプ・キュヴェ・サントネール","130","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","1998","15000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","131","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","2005","12000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","132","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de la Mordorée","ドメーヌ・ド・ラ・モルドレ","1996","23000","Châteauneuf-du-Pape Cuvée de la Reine des Bois","シャトーヌッフ・デュ・パプ・キュヴェ・ド・ラ・レーヌ・デ・ボワ","133","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de la Mordorée","ドメーヌ・ド・ラ・モルドレ","2000","18500","Châteauneuf-du-Pape Cuvée de la Reine des Bois","シャトーヌッフ・デュ・パプ・キュヴェ・ド・ラ・レーヌ・デ・ボワ","134","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de Marcoux","ドメーヌ・ドゥ・マルクー","2000","15800","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","135","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Henri Bonneau","ドメーヌ・アンリ・ボノー","1991","31000","Châteauneuf-du-Pape Cuvée Marie Beurrier","シャトーヌッフ・デュ・パプ・キュヴェ・マリー・ブーリエ","136","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Henri Bonneau","ドメーヌ・アンリ・ボノー","1997","28000","Châteauneuf-du-Pape Cuvée Marie Beurrier","シャトーヌッフ・デュ・パプ・キュヴェ・マリー・ブーリエ","137","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Pierre Usseglio","ドメーヌ・ピエール・ユセリオ","1999","19800","Châteauneuf-du-Pape Cuvée de Mon Aieul","シャトーヌッフ・デュ・パプ・キュヴェ・ドゥ・モン・アイウル","138","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Brusset","ドメーヌ・ブリュッセ","2000","12600","Gigondas les Hauts de Montmirail","ジゴンダス・レ・オート・ドゥ・ミライユ","139","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. les Goubert","ドメーヌ・レ・グーベール","1998","15800","Gigondas Cuvée Florence","ジゴンダス・キュヴェ・フローレンス","140","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. les Goubert","ドメーヌ・レ・グーベール","2000","14700","Gigondas Cuvée Florence","ジゴンダス・キュヴェ・フローレンス","141","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Raspail-Ay","ドメーヌ・ラスパイユ・アイ","1990","16800","Gigondas ","ジゴンダス","142","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","2000","13650","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","143","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","2001","14700","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","144","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. des Tours","シャトー・デ・トゥール","2003","9450","Vacqueyras","ヴァケラス","145","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. des Amouriers","ドメーヌ・デ・ザムリエ","2006","6800","Vacqueyras les Genestes","ヴァケラス・レ・ジェネステ","146","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Bizard","シャトー・ビザール","2009","5950","Coteaux du Tricastin Cuvée Serre de Courrent","コトー・デュ・トリカスタン・キュヴェ・セル・ド・クレン","147","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Guillaume Gros","ドメ－ヌ・ギョーム・グロ","2005","6300","Côtes du Luberon Côté Terroir","コート・デュ・リュベロン・コテ・テロワール","148","14","55"
"Vallée du Rhône / Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","5","1","Dom. le Clos du Caillou","ドメーヌ・ル・クロ・デュ・カイユ","2000","15800","Côtes du Rhône Villages Trés Vieilles Vignes","コート・デュ・ローヌ・ヴィラージュ・トレ・ヴィエーユ・ヴィーニュ","149","14","100"
"Vallée du Rhône / Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","5","1","Dom. le Clos du Caillou","ドメーヌ・ル・クロ・デュ・カイユ","2001","9450","Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","150","14","100"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch. Rayas","シャトー・ライヤス","2006","14800","Côtes du Rhône Châteaux de Fonsalette","コート・デュ・ローヌ・・シャトー・ド・フォンサレット","151","14","102"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2000","8000","Côtes du Rhône Vieilles Vignes","コート・デュ・ローヌ・ヴィエーユ・ヴィーニュ","152","14","102"
"Languedoc","ラングドック地方","5","1","Prieuré de Saint-Jean de Bébian","プリウレ・ド・サン・ジャン・ド・ベビアン","1991","13650","Coteaux du Languedoc ","コトー・デュ・ラングドック","153","26","1"
"Languedoc","ラングドック地方","5","1","Mas Jullien","マ・ジュリアン","2003","7350","Coteaux du Languedoc ","コトー・デュ・ラングドック","154","26","1"
"Languedoc","ラングドック地方","5","1","Mas Jullien","マ・ジュリアン","2004","7350","Coteaux du Languedoc Etat Dame","コトー・デュ・ラングドック・エタ・ダーム","155","26","1"
"Languedoc","ラングドック地方","5","1","Dom. L'Aiguelière","ドメーヌ・レグリエール","1999","7800","Coteaux du Languedoc Montpeyroux","コトー・デュ・ラングドック・モンペイルー","156","26","1"
"Languedoc","ラングドック地方","5","1","Dom. L'Aiguelière","ドメーヌ・レグリエール","2000","9500","Coteaux du Languedoc Montpeyroux Côte Dorée","コトー・デュ・ラングドック・モンペイルー・コート・ドレ","157","26","1"
"Languedoc","ラングドック地方","5","1","Mas Mortiès","マ・モルティエ","2005","5800","Coteaux du Languedoc Pic Saint-Loup ","コトー・デュ・ラングドック・ピック・サン・ルー","158","26","1"
"Languedoc","ラングドック地方","5","1","Mas Mortiès","マ・モルティエ","2006","6800","Coteaux du Languedoc Pic Saint-Loup Jamais Content","コトー・デュ・ラングドック・ピック・サン・ルー・ジャメイ・コンタン","159","26","1"
"Languedoc","ラングドック地方","5","1","Mas Mortiès","マ・モルティエ","1998","15000","Coteaux du Languedoc Pic Saint-Loup Que Sera Sera","コトー・デュ・ラングドック・ピック・サン・ルー・ケ・セラ・セラ","160","26","1"
"Languedoc","ラングドック地方","5","1","Mas Mortiès","マ・モルティエ","2005","10500","Coteaux du Languedoc Pic Saint-Loup Que Sera Sera","コトー・デュ・ラングドック・ピック・サン・ルー・ケ・セラ・セラ","161","26","1"
