"region","region_jpn","type","int_country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Jean François Coche-Dury","ドメーヌ・ジャン・フランソワ・コシュ・デュリ","2004","22800","Pommard 1er Cru les Vaumuriens","ポマール･プルミエ・クリュ・レ・ヴォーミュリアン","110","11","318"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. des Comtes Lafon","ドメーヌ・デ・コント・ラフォン","1996","31500","Volnay Santenols du Milieu 1er Cru","ヴォルネイ・サントノ・デュミリュー・プルミエ・クリュ","111","11","319"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. MIchel Prunier","ドメーヌ・ミッシェル・プルニエ","1988","15800","Auxey-Duresses 1er Cru Clos du Val","オーセイ・デュレス・プルミエ・クリュ・クロ・デュ・ヴァル","112","11","333"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. François Lumpp","ドメーヌ・フランソワ・ルンプ","2002","9800","Givry 1er Cru Petit Marrol ","ジヴリィ・プルミエ・クリュ・プティ・マロール","113","11","405"
"Bourgogne / Côte Chalonnaise","ブルゴーニュ地方 / コート・シャロネーズ地区","5","1","Dom. Ragot","ドメーヌ・ラゴ","2008","6800","Givry 1er Cru Clos Jus","ジヴリー･プルミエ・クリュ・クロ・ジュ","114","11","405"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Dom. Marcel Lapierre","ドメーヌ・マルセル・ラピエール","2007","6300","Morgon","モルゴン","115","11","604"
"Bourgogne / Beaujolais","ブルゴーニュ地方 / ボジョレー地区","5","1","Dom. Marcel Lapierre","ドメーヌ・マルセル・ラピエール","2007","8400","Morgon Cuvée Marcel Lapierre","モルゴン・キュヴェ・マルセル・ラピエール","116","11","604"
"Franche-Comté","フランシュ・コンテ地方","5","1","Vignoble Guillaume","ヴィニョーブル・ギョーム","2005","8000","Vins de Pays de Franche-Comté Pinot Noir Colletion Réservée","ヴァン・ド・ペイ・ドゥ・フランシュ・コンテ・ピノ・ノワール・コレクション・レゼルヴェ","117","25","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jasmin","ドメーヌ・ジャスマン","1990","25000","Côte-Rôtie","コート・ロティ","118","14","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. de Vallouit","ドメーヌ・ドゥ・ヴァルイ","1998","15800","Côte-Rôtie Cuvée Spéciale les Roziers","コート・ロティ・キュヴェ・スペシャル・レ・ロジエ","119","14","1"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2005","13650","Saint-Joséph ","サン・ジョセフ","120","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","2005","15750","Saint-Joséph ","サン・ジョセフ","121","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. de Gachon (Pascal Perrier)","ドメーヌ・ド・ガション　（パスカル・ペリエ）","1990","17800","Saint-Joséph ","サン・ジョセフ","122","14","4"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Alain Voge","ドメーヌ・アラン・ヴォージュ","1995","14800","Cornas Vieilles Vignes","コルナス・ヴィエーユ・ヴィーニュ","123","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","1990","35000","Cornas","コルナス","124","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Thierry Allemande","ドメーヌ・ティエリー・アルマン","2006","13650","Cornas Chaillot","コルナス・シャイヨ","125","14","5"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","1997","28000","Hermitage","エルミタージュ","126","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2000","25000","Hermitage","エルミタージュ","127","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2001","25000","Hermitage","エルミタージュ","128","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Jean-Louis Chave","ドメーヌ・ジャン・ルイ・シャーヴ","2003","29000","Hermitage","エルミタージュ","129","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Marc Sorrel","ドメーヌ・マルク・ソレル","1989","21000","Hermitage","エルミタージュ","130","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. Marc Sorrel","ドメーヌ・マルク・ソレル","2001","13000","Hermitage","エルミタージュ","131","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. R.J.Dard et F.Ribo","ドメーヌ・Ｒ･ジャン・ダール・エ・フランソワ・リボ","2005","16800","Hermitage","エルミタージュ","132","14","6"
"Vallée du Rhône / Vignoble Septentrional","ローヌ河流域 / ローヌ地方北部の栽培地域","5","1","Dom. R.J.Dard et F.Ribo","ドメーヌ・Ｒ･ジャン・ダール・エ・フランソワ・リボ","2005","8400","les Batis Crozes-Hermitage","レ・バティ・クローズ・エルミタージュ","133","14","7"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2000","16000","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","134","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2001","17200","Châteauneuf-du-Pape ","シャトーヌッフ・デュ・パプ","135","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Rayas","シャトー・ライヤス","2006","31500","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","136","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Clos de Papes","クロ・デ・パプ","2003","14800","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","137","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. André Brunel","ドメーヌ・アンドレ・ブルネル","2000","26800","Châteauneuf-du-Pape Cuvée Centenaire","シャトーヌッフ・デュ・パプ・キュヴェ・サントネール","138","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","1998","15000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","139","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Charvin","ドメーヌ・シャルヴァン","2005","12000","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","140","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de la Mordorée","ドメーヌ・ド・ラ・モルドレ","1996","23000","Châteauneuf-du-Pape Cuvée de la Reine des Bois","シャトーヌッフ・デュ・パプ・キュヴェ・ド・ラ・レーヌ・デ・ボワ","141","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de la Mordorée","ドメーヌ・ド・ラ・モルドレ","2000","18500","Châteauneuf-du-Pape Cuvée de la Reine des Bois","シャトーヌッフ・デュ・パプ・キュヴェ・ド・ラ・レーヌ・デ・ボワ","142","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. de Marcoux","ドメーヌ・ドゥ・マルクー","2000","15800","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","143","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Henri Bonneau","ドメーヌ・アンリ・ボノー","1991","31000","Châteauneuf-du-Pape Cuvée Marie Beurrier","シャトーヌッフ・デュ・パプ・キュヴェ・マリー・ブーリエ","144","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Henri Bonneau","ドメーヌ・アンリ・ボノー","1997","28000","Châteauneuf-du-Pape Cuvée Marie Beurrier","シャトーヌッフ・デュ・パプ・キュヴェ・マリー・ブーリエ","145","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Pierre Usseglio","ドメーヌ・ピエール・ユセリオ","1999","19800","Châteauneuf-du-Pape Cuvée de Mon Aieul","シャトーヌッフ・デュ・パプ・キュヴェ・ドゥ・モン・アイウル","146","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Brusset","ドメーヌ・ブリュッセ","2000","12600","Gigondas les Hauts de Montmirail","ジゴンダス・レ・オート・ドゥ・ミライユ","147","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. les Goubert","ドメーヌ・レ・グーベール","1998","15800","Gigondas Cuvée Florence","ジゴンダス・キュヴェ・フローレンス","148","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. les Goubert","ドメーヌ・レ・グーベール","2000","14700","Gigondas Cuvée Florence","ジゴンダス・キュヴェ・フローレンス","149","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Raspail-Ay","ドメーヌ・ラスパイユ・アイ","1990","16800","Gigondas ","ジゴンダス","150","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Raspail-Ay","ドメーヌ・ラスパイユ・アイ","2008","5800","Gigondas ","ジゴンダス","151","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","2000","13650","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","152","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","2001","14700","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","153","14","51"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. des Tours","シャトー・デ・トゥール","2003","9450","Vacqueyras","ヴァケラス","154","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. des Amouriers","ドメーヌ・デ・ザムリエ","2006","6800","Vacqueyras les Genestes","ヴァケラス・レ・ジェネステ","155","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Bizard","シャトー・ビザール","2009","5950","Coteaux du Tricastin Cuvée Serre de Courrent","コトー・デュ・トリカスタン・キュヴェ・セル・ド・クレン","156","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Guillaume Gros","ドメ－ヌ・ギョーム・グロ","2005","6300","Côtes du Luberon Côté Terroir","コート・デュ・リュベロン・コテ・テロワール","157","14","55"
"Vallée du Rhône / Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","5","1","Dom. le Clos du Caillou","ドメーヌ・ル・クロ・デュ・カイユ","2000","15800","Côtes du Rhône Villages Trés Vieilles Vignes","コート・デュ・ローヌ・ヴィラージュ・トレ・ヴィエーユ・ヴィーニュ","158","14","100"
"Vallée du Rhône / Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","5","1","Dom. le Clos du Caillou","ドメーヌ・ル・クロ・デュ・カイユ","2001","9450","Côtes du Rhône Villages","コート・デュ・ローヌ・ヴィラージュ","159","14","100"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch. Rayas","シャトー・ライヤス","1990","31500","Côtes du Rhône Châteaux de Fonsalette","コート・デュ・ローヌ・・シャトー・ド・フォンサレット","160","14","102"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch. Rayas","シャトー・ライヤス","2006","14800","Côtes du Rhône Châteaux de Fonsalette","コート・デュ・ローヌ・・シャトー・ド・フォンサレット","161","14","102"
"Vallée du Rhône / Côtes du Rhône","コート・デュ・ローヌ","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2000","8000","Côtes du Rhône Vieilles Vignes","コート・デュ・ローヌ・ヴィエーユ・ヴィーニュ","162","14","102"
